URL,Last crawled
https://economicsacademy.co.uk/past-papers/edexcel/as-level/paper-2/edexcel-as-level-economics-paper-2-june-2024-mark-scheme.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/edexcel/as-level/paper-2/edexcel-as-level-economics-paper-2-june-2024-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/edexcel/as-level/paper-2/edexcel-as-level-economics-paper-2-october-2020-mark-scheme.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-1/ocr-a-level-economics-paper-1-june-2024-mark-scheme.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-2/ocr-a-level-economics-paper-2-june-2023-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-2/ocr-a-level-economics-paper-2-november-2020-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-2/ocr-a-level-economics-paper-2-november-2021-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-3/ocr-a-level-economics-paper-3-june-2022-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-3/ocr-a-level-economics-paper-3-june-2023-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-3/ocr-a-level-economics-paper-3-november-2020-mark-scheme.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/a-level/paper-3/ocr-a-level-economics-paper-3-november-2020-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/as-level/paper-1/ocr-as-level-economics-paper-1-june-2023-mark-scheme.pdf,1970-01-01
https://economicsacademy.co.uk/past-papers/ocr/as-level/paper-2/ocr-as-level-economics-paper-2-june-2023-question-paper.pdf,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-1-4-scarcity-choice-and-the-allocation-of-resources.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-3-4-price-elasticity-of-supply.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-6-types-of-economies.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-1-3-employment-unemployment.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-1-4-balance-of-payments.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-2-1-aggregate-demand.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-3-1-aggregate-supply.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-5-3-trade-cycle.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-6-1-possible-macroeconomic-objectives.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-2/2-6-4-conflicts-between-objectives-and-policies.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-3/3-3-3-economies-diseconomies-of-scale.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-4/4-3-3-strategies-influencing-growth-development.html,1970-01-01
https://economicsacademy.co.uk/practice-questions/edexcel-theme-4/4-5-4-macroeconomic-policies-in-a-global-context.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-1-1-the-objectives-of-government-economic-policy.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-2-1-the-circular-flow-of-income.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-2-3-the-determinants-of-aggregate-demand.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-2-6-determinants-of-long-run-aggregate-supply.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-1-economic-growth-and-the-economic-cycle.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-3-4-possible-conflicts-between-macroeconomic-policy-objectives.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-3-central-banks-and-monetary-policy.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-4-4-the-regulation-of-the-financial-system.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-3-the-balance-of-payments.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-macro/2-6-5-economic-growth-and-development.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-1-economic-methodology.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-1-2-the-nature-and-purpose-of-economic-activity.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-1-consumer-behaviour.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-3-aspects-of-behavioural-economic-theory.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-2-4-behavioural-economics-and-economic-policy.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-1-the-determinants-of-the-demand-for-goods-and-services.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-2-price-income-and-cross-elasticities-of-demand.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-3-3-the-determinants-of-the-supply-of-goods-and-services.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-1-production-and-productivity.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-2-specialisation-division-of-labour-and-exchange.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-3-the-law-of-diminishing-returns-and-returns-to-scale.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-4-costs-of-production.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-3-perfect-competition.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-4-monopolistic-competition.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-7-price-discrimination.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-7-competition-policy.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-10-alternative-views-of-consumer-behaviour.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-6-price-determination.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-8-producer-consumer-surplus.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-2-9-indirect-taxes-subsidies.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-1/1-3-3-public-goods.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-1-1-economic-growth.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-2-3-investment.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-2-5-net-trade.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-3-3-long-run-aggregate-supply.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-4-1-national-income.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-4-2-injections-withdrawals.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-4-3-equilibrium-levels-of-real-national-output.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-4-4-the-multiplier.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-2/2-5-3-trade-cycle.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-1-1-sizes-types-of-firms.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-1-2-business-growth.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-1-3-demergers.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-2-1-business-objectives.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-3-1-revenue.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-3-2-costs.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-3-3-economies-diseconomies-of-scale.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-3-4-normal-profits-supernormal-profits-losses.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-1-efficiency.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-2-perfect-competition.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-3-monopolistic-competition.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-4-oligopoly.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-5-monopoly.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-4-6-monopsony.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-5-1-demand-for-labour.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-5-2-supply-of-labour.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-5-3-wage-determination.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-3/3-6-1-government-intervention.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-1-globalisation.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-2-specialisation-trade.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-3-pattern-of-trade.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-4-terms-of-trade.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-5-trading-blocs-and-the-world-trade-organisation.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-6-restrictions-on-free-trade.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-7-balance-of-payments.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-1-9-international-competitiveness.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-2-1-absolute-relative-poverty.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-3-1-measures-of-development.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-4-3-role-of-central-banks.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-5-1-public-expenditure.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-5-2-taxation.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/edexcel-theme-4/4-5-4-macroeconomic-policies-in-a-global-context.html,1970-01-01
https://economicsacademy.co.uk/revision-notes/glossary/aqa/,1970-01-01
https://economicsacademy.co.uk/revision-notes/glossary/edexcel-a/,1970-01-01
https://economicsacademy.co.uk/revision-notes/macro-application/,1970-01-01
